_;kapitola;_;financni_misto;_;zdroj;_;pvs;paragraf;akce;_;rozpoctova_polozka;castka
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;866 990
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;65 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5365;Platby daní a poplatků krajům, obcím a státním fondům;1 800 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;280 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5511;Neinvestiční transfery mezinárodním organizacím;1 100 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;5909;Ostatní neinvestiční výdaje jinde nezařazené;100 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;611100;#;Nepřiřazeno;Výsledek;;507 935 000
303;Senát Parlamentu;3030001;Senát Parlamentu;1100000;SR – základní;5010010011;Výsledek;;;;;522 675 000
303;Senát Parlamentu;3030001;Senát Parlamentu;Výsledek;;;;;;;;522 675 000
303;Senát Parlamentu;Výsledek;;;;;;;;;;522 675 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011001399;Prostředky k zajištění akcí v rámci programu 104 01 v letech;6909;Ostatní kapitálové výdaje jinde nezařazené;1 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011001399;Prostředky k zajištění akcí v rámci programu 104 01 v letech;Výsledek;;1 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009001;Pořízení výpočetní techniky;6125;Výpočetní technika;3 200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009001;Pořízení výpočetní techniky;Výsledek;;3 200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009003;Obnova a rozvoj informačních systémů;6111;Programové vybavení;3 830 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009003;Obnova a rozvoj informačních systémů;6119;Ostatní nákup dlouhodobého nehmotného majetku;200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009003;Obnova a rozvoj informačních systémů;Výsledek;;4 030 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009030;Bezpečnostní a informační zařízení v objektech ÚV od r. 2011;6111;Programové vybavení;350 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009030;Bezpečnostní a informační zařízení v objektech ÚV od r. 2011;6122;Stroje, přístroje a zařízení;855 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V011009030;Bezpečnostní a informační zařízení v objektech ÚV od r. 2011;Výsledek;;1 205 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012001101;Krátkodobé akce výstavby, pořízení nového majetku a technick;6121;Budovy, haly a stavby;2 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012001101;Krátkodobé akce výstavby, pořízení nového majetku a technick;6122;Stroje, přístroje a zařízení;2 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012001101;Krátkodobé akce výstavby, pořízení nového majetku a technick;Výsledek;;4 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012009008;Pořízení a obnova kancelářské techniky, strojů a přístrojů;6122;Stroje, přístroje a zařízení;3 511 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012009008;Pořízení a obnova kancelářské techniky, strojů a přístrojů;Výsledek;;3 511 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012009010;Obnova autoparku;6123;Dopravní prostředky;2 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;104V012009010;Obnova autoparku;Výsledek;;2 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;206 401 453
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5021;Ostatní osobní výdaje;26 613 703
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5022;Platy představitelů státní moci a některých orgánů;6 706 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5024;Odstupné;2 000 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5026;Odchodné;1 500 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5029;Ostatní platby za provedenou práci jinde nezařazené;100 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;60 830 289
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;21 898 905
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5051;Mzdové náhrady;200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5131;Potraviny;2 600 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5132;Ochranné pomůcky;200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5133;Léky a zdravotnický materiál;60 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5134;Prádlo, oděv a obuv;300 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;2 100 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;5 940 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;9 996 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5142;Kursové rozdíly ve výdajích;200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5151;Studená voda;1 192 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5152;Teplo;1 692 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5153;Plyn;3 800 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5154;Elektrická energie;14 580 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;2 750 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5161;Služby pošt;555 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5162;Služby telekomunikací a radiokomunikací;6 806 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5163;Služby peněžních ústavů;1 112 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5164;Nájemné;2 988 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;11 270 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5167;Služby školení a vzdělávání;1 654 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5169;Nákup ostatních služeb;60 638 825
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5171;Opravy a udržování;38 843 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5172;Programové vybavení;210 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);8 150 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5175;Pohoštění;5 470 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5176;Účastnické poplatky na konference;100 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5192;Poskytnuté neinvestiční příspěvky a náhrady (část);300 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5194;Věcné dary;750 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5196;Náhrady a příspěvky související s výkonem ústavní funkce a f;1 755 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;2 064 014
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;60 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;1 030 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;614500;#;Nepřiřazeno;Výsledek;;515 416 189
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010010011;Výsledek;;;;;534 362 189
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;104V011001101;Webová aplikace pro příjem a administraci projektů a žádostí;6111;Programové vybavení;160 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;104V011001101;Webová aplikace pro příjem a administraci projektů a žádostí;Výsledek;;160 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;40 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5164;Nájemné;5 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5167;Služby školení a vzdělávání;58 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5169;Nákup ostatních služeb;3 988 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5172;Programové vybavení;30 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5221;Neinvestiční transfery obecně prospěšným společnostem;17 326 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5222;Neinvestiční transfery občanským sdružením;54 973 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;5223;Neinvestiční transfery církvím a náboženským společnostem;4 332 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;354132;#;Nepřiřazeno;Výsledek;;80 752 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;790 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;5167;Služby školení a vzdělávání;200 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;5169;Nákup ostatních služeb;410 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;5222;Neinvestiční transfery občanským sdružením;20 900 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;5321;Neinvestiční transfery obcím;950 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614500;#;Nepřiřazeno;Výsledek;;23 250 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614533;#;Nepřiřazeno;5164;Nájemné;20 000
304;Úřad vlády České republiky;3040001;Úřad vlády České republiky;1100000;SR – základní;5010020011;614533;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;650 000
